image_id,n_valid_pixels,true_soil_background_pred_soil_background_count,true_soil_background_pred_crop_count,true_soil_background_pred_weed_count,true_soil_background_pred_dicot_count,true_soil_background_pred_grass_count,true_crop_pred_soil_background_count,true_crop_pred_crop_count,true_crop_pred_weed_count,true_crop_pred_dicot_count,true_crop_pred_grass_count,true_weed_pred_soil_background_count,true_weed_pred_crop_count,true_weed_pred_weed_count,true_weed_pred_dicot_count,true_weed_pred_grass_count,true_dicot_pred_soil_background_count,true_dicot_pred_crop_count,true_dicot_pred_weed_count,true_dicot_pred_dicot_count,true_dicot_pred_grass_count,true_grass_pred_soil_background_count,true_grass_pred_crop_count,true_grass_pred_weed_count,true_grass_pred_dicot_count,true_grass_pred_grass_count,prob_functional_true_soil_pred_soil_count,prob_functional_true_soil_pred_crop_count,prob_functional_true_soil_pred_functional_weed_count,prob_functional_true_crop_pred_soil_count,prob_functional_true_crop_pred_crop_count,prob_functional_true_crop_pred_functional_weed_count,prob_functional_true_functional_weed_pred_soil_count,prob_functional_true_functional_weed_pred_crop_count,prob_functional_true_functional_weed_pred_functional_weed_count
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame115,1251936,1133494,1792,160,33,244,1424,110327,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,771,441,2045,1133146,1792,785,1424,110327,0,728,0,3734
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame133,1251936,1120915,3006,17,15,642,854,119304,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1875,305,14,3034,1119955,2999,1641,854,119304,0,1050,1795,4338
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame139,1251936,1175259,457,308,0,0,2421,68861,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,3347,0,0,1175215,457,352,2421,68861,0,1223,0,3407
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame140,1251936,1110416,4904,72,97,212,1155,131294,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,929,748,1097,1109908,4904,889,1155,131294,0,495,0,3291
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame143,1251936,1222500,88,409,0,0,1024,15357,0,0,0,2067,0,10491,0,0,0,0,0,0,0,0,0,0,0,0,1222494,88,415,1024,15357,0,2034,0,10524
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame144,1251936,1195411,709,172,0,0,1338,52529,0,0,0,594,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,1195401,709,182,1338,52529,0,586,0,1191
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame146,1251936,1206744,314,288,0,0,1588,37049,71,0,0,1203,0,4679,0,0,0,0,0,0,0,0,0,0,0,0,1206725,314,307,1585,37036,87,1171,0,4711
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame157,1251936,1159330,1212,218,0,0,1595,88392,0,0,0,239,0,950,0,0,0,0,0,0,0,0,0,0,0,0,1159325,1212,223,1595,88392,0,237,0,952
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame163,1251936,1120418,2322,815,0,0,3738,122469,213,0,0,257,0,1704,0,0,0,0,0,0,0,0,0,0,0,0,1120367,2314,874,3729,122420,271,242,0,1719
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame175,1251936,1156360,1271,62,14,589,1581,83050,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,0,687,63,5790,1155866,1271,1159,1581,83050,0,1581,0,7428
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame190,1251936,1159928,1523,1333,0,0,1199,79616,0,0,0,1057,0,7280,0,0,0,0,0,0,0,0,0,0,0,0,1159880,1523,1381,1199,79616,0,1011,0,7326
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame191,1251936,1141782,1631,1583,11,366,4132,76247,25905,2,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140809,1628,2936,3328,76053,27182,0,0,0
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame200,1251936,1099954,3836,59,44,227,922,142168,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,11,1135,104,2198,1099510,3836,774,922,142168,0,833,11,3882
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame206,1251936,1088961,3900,1867,0,0,1107,149077,0,0,0,847,0,6177,0,0,0,0,0,0,0,0,0,0,0,0,1088919,3899,1910,1107,149077,0,818,0,6206
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame207,1251936,1008219,2833,833,525,0,18541,108412,46578,65125,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007392,2803,2215,14384,105890,119252,0,0,0
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame209,1251936,1185644,828,424,0,0,1648,60362,0,0,0,839,0,2191,0,0,0,0,0,0,0,0,0,0,0,0,1185620,828,448,1648,60362,0,816,0,2214
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame215,1251936,1145284,2451,585,0,0,1362,97767,0,0,0,957,0,3530,0,0,0,0,0,0,0,0,0,0,0,0,1145261,2451,608,1362,97767,0,915,0,3572
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame218,1251936,1116842,2937,1073,0,0,1223,125838,0,0,0,653,0,3370,0,0,0,0,0,0,0,0,0,0,0,0,1116748,2937,1167,1223,125838,0,593,0,3430
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame220,1251936,1102832,3069,432,0,0,763,143182,0,0,0,215,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,1102815,3069,449,763,143182,0,209,0,1449
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame221,1251936,1168085,1008,190,0,0,1720,78483,0,0,0,519,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,1168075,1008,200,1720,78483,0,498,0,1952
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame231,1251936,1144798,2044,394,0,0,1360,102933,0,0,0,120,0,287,0,0,0,0,0,0,0,0,0,0,0,0,1144786,2044,406,1360,102933,0,109,0,298
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame236,1251936,1211736,363,158,0,0,2016,34586,0,0,0,0,0,0,0,0,0,0,0,0,0,861,110,2094,0,12,1211658,363,236,2016,34586,0,720,99,2258
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame238,1251936,1184578,967,204,0,0,1988,61568,0,0,0,643,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,1184566,967,216,1988,61568,0,639,0,1992
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame239,1251936,1154680,1533,299,0,0,1306,92303,0,0,0,420,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,1154659,1533,320,1306,92303,0,418,0,1397
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame244,1251936,1151778,2073,399,0,0,1128,94402,0,0,0,508,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,1151756,2073,421,1128,94402,0,491,0,1665
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame248,1251936,1165418,1658,135,0,0,1740,82776,0,0,0,36,0,173,0,0,0,0,0,0,0,0,0,0,0,0,1165411,1658,142,1740,82776,0,35,0,174
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame254,1251936,1220388,192,269,0,0,2334,26404,0,0,0,510,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,1220376,192,281,2334,26404,0,499,0,1850
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame256,1251936,1138546,1750,68,0,0,2239,108161,0,0,0,380,0,792,0,0,0,0,0,0,0,0,0,0,0,0,1138541,1750,73,2239,108161,0,362,0,810
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame259,1251936,1176191,760,286,2,0,1693,67769,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,0,4073,2,26,1176005,760,474,1693,67769,0,785,0,4450
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame268,1251936,1122001,2663,72,0,1025,1580,117868,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,12,0,5173,1121679,2663,1419,1580,117868,0,1194,0,5533
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame269,1251936,1044016,9140,0,1,6659,342,137768,0,0,0,0,0,0,0,0,0,0,0,0,0,8631,0,0,7,45372,1042843,9140,7833,342,137768,0,8123,0,45887
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame285,1251936,1091826,3127,161,0,0,1753,154315,0,0,0,186,0,568,0,0,0,0,0,0,0,0,0,0,0,0,1091812,3127,175,1753,154315,0,184,0,570
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame289,1251936,1147207,2010,243,0,0,1644,98925,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,1445,0,0,1147203,2010,247,1644,98925,0,444,0,1463
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame297,1251936,1108013,2912,1,53,2135,855,129907,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,357,56,130,6310,1107336,2912,2866,855,129907,0,697,357,7006
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame300,1251936,1052229,6145,418,0,0,699,191050,0,0,0,218,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,1052215,6145,432,699,191050,0,206,0,1189
2016-05-23__bonirob_2016-05-23-10-47-22_2_frame304,1251936,1077352,4624,495,0,0,1252,165032,76,0,0,522,1394,1189,0,0,0,0,0,0,0,0,0,0,0,0,1077309,4620,542,1252,165024,84,507,1368,1230
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame1,1251936,1139547,1873,290,0,0,3338,105150,0,0,0,513,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,1139517,1873,320,3338,105150,0,490,0,1248
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame6,1251936,1158180,1010,1,0,0,3828,88731,0,0,0,159,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1158180,1010,1,3828,88731,0,159,0,27
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame8,1251936,1201849,213,25,19,2,2145,43269,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,2788,77,124,1201732,213,163,2145,43269,0,954,0,3460
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame15,1251936,1084641,4818,0,0,255,993,152790,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,368,435,0,5079,1084336,4818,560,993,152790,0,1969,327,6143
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame19,1251936,1118135,3162,1092,0,28,2151,115475,1873,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,8103,4,53,1117300,3162,1955,2047,115413,2039,1289,0,8731
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame26,1251936,1091989,3478,1,0,1190,597,146812,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,0,2,0,6864,1091552,3478,1628,597,146812,0,792,0,7077
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame29,1251936,1093592,3807,29,53,983,1166,142891,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,72,80,7261,1092680,3807,1977,1166,142891,0,1309,0,8106
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame32,1251936,1152597,1812,148,0,0,1769,94446,0,0,0,488,0,676,0,0,0,0,0,0,0,0,0,0,0,0,1152587,1812,158,1769,94446,0,477,0,687
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame34,1251936,1199379,173,41,3,1290,709,18800,16,0,0,0,0,0,0,0,0,0,0,0,0,9629,0,2819,66,19011,1198149,171,2566,707,18792,26,7077,0,24448
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame36,1251936,1152934,1459,3,0,2461,829,60249,0,0,0,0,0,0,0,0,0,0,0,0,0,5704,0,125,6,28166,1152164,1459,3234,829,60249,0,4813,0,29188
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame48,1251936,1148034,1836,30,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499,80696,292,0,16401,1147272,1836,1940,0,0,0,2859,80696,17333
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame65,1251936,1171447,1415,303,0,0,1698,71661,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,1095,2897,0,0,1171417,1415,333,1698,71661,0,1362,1088,2962
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame67,1251936,1230581,306,180,0,6,720,12967,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,606,3466,0,48,1230419,306,348,720,12967,0,2537,140,4499
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame73,1251936,1235665,335,209,0,239,309,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,3685,0,3261,3,2430,1235019,335,1094,309,5800,0,2638,0,6741
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame83,1251936,1183268,788,23,129,1567,941,39584,0,0,0,0,0,0,0,0,0,0,0,0,0,10334,0,413,731,14158,1181985,788,3002,941,39584,0,7677,0,17959
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame85,1251936,1218503,476,1190,0,0,524,17841,0,0,0,0,0,0,0,0,0,0,0,0,0,3974,0,9428,0,0,1218450,476,1243,524,17841,0,3875,0,9527
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame89,1251936,1064978,2456,360,226,12428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9333,64983,2433,745,93994,1059741,2435,18272,0,0,0,6211,64976,100301
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame96,1251936,1041923,2460,1249,412,12645,395,44489,0,0,0,0,0,0,0,0,0,0,0,0,0,13324,0,7231,1166,126642,1034379,2442,21868,395,44489,0,8744,0,139619
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame101,1251936,680571,3634,97580,0,0,0,0,0,0,0,2072,31930,436149,0,0,0,0,0,0,0,0,0,0,0,0,679611,3590,98584,0,0,0,2014,31858,436279
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame103,1251936,931740,73,60715,0,0,80,0,1141,0,0,5766,1795,250626,0,0,0,0,0,0,0,0,0,0,0,0,930467,41,62020,73,0,1148,5490,1259,251438
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame105,1251936,1081436,1697,19965,0,7,968,18518,1298,0,0,20654,1,107357,0,35,0,0,0,0,0,0,0,0,0,0,1077800,1650,23655,905,18364,1515,17089,0,110958
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame119,1251936,1154438,1399,11087,0,0,382,26846,0,0,0,7155,0,50629,0,0,0,0,0,0,0,0,0,0,0,0,1154244,1399,11281,382,26846,0,7047,0,50737
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame120,1251936,1172112,1080,7472,0,0,1138,32926,174,0,0,6805,0,30229,0,0,0,0,0,0,0,0,0,0,0,0,1172023,1080,7561,1128,32922,188,6743,0,30291
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame123,1251936,1174643,641,10076,0,0,510,8258,0,0,0,8869,26,48913,0,0,0,0,0,0,0,0,0,0,0,0,1174584,641,10135,510,8258,0,8794,26,48988
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame124,1251936,1133744,3050,9746,0,0,1083,49911,3073,0,0,5878,2325,43126,0,0,0,0,0,0,0,0,0,0,0,0,1133290,2951,10299,1048,49562,3457,5707,2113,43509
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame126,1251936,1138669,947,11162,0,0,394,16614,42,0,0,12789,4691,66628,0,0,0,0,0,0,0,0,0,0,0,0,1137851,931,11996,394,16609,47,12083,4065,67960
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame129,1251936,1181155,1165,2501,0,0,765,23038,0,0,0,10962,3605,28745,0,0,0,0,0,0,0,0,0,0,0,0,1180208,1150,3463,763,23031,9,9684,3385,30243
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame134,1251936,1143992,881,17202,0,0,917,13331,3527,0,0,20252,1707,50127,0,0,0,0,0,0,0,0,0,0,0,0,1143895,876,17304,903,13315,3557,20151,1671,50264
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame138,1251936,1195543,1806,2830,0,0,1545,34592,2439,0,0,4572,1,8608,0,0,0,0,0,0,0,0,0,0,0,0,1195463,1804,2912,1541,34445,2590,4536,0,8645
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame142,1251936,1187240,2554,3854,0,43,594,41982,0,0,0,7836,0,7806,0,27,0,0,0,0,0,0,0,0,0,0,1186064,2554,5073,594,41982,0,6745,0,8924
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame145,1251936,1094657,1259,30797,0,0,0,0,0,0,0,22638,13673,88912,0,0,0,0,0,0,0,0,0,0,0,0,1094342,1228,31143,0,0,0,22468,13555,89200
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame150,1251936,1214268,398,4530,0,0,1032,6897,1679,0,0,3632,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,1214237,397,4562,1020,6856,1732,3601,0,19531
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame171,1251936,1140856,572,4655,0,0,902,15882,2111,0,0,13369,1905,71684,0,0,0,0,0,0,0,0,0,0,0,0,1140727,564,4792,857,15757,2281,13239,1902,71817
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame175,1251936,1143550,632,6140,0,0,331,1570,767,0,0,18708,17519,62719,0,0,0,0,0,0,0,0,0,0,0,0,1143052,612,6658,312,1556,800,18102,17262,63582
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame254,1251936,1215045,133,1384,0,0,513,3806,20,0,0,4639,3152,23244,0,0,0,0,0,0,0,0,0,0,0,0,1215019,132,1411,512,3800,27,4602,3084,23349
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame257,1251936,1234595,275,215,0,0,704,9125,0,0,0,3615,1798,1609,0,0,0,0,0,0,0,0,0,0,0,0,1234584,275,226,704,9125,0,3544,1798,1680
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame263,1251936,1207522,740,1441,0,0,758,23191,0,0,0,5760,0,12491,0,33,0,0,0,0,0,0,0,0,0,0,1206627,734,2342,758,23191,0,4068,0,14216
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame279,1251936,1167969,1626,1681,0,0,1167,62298,0,0,0,3230,0,13965,0,0,0,0,0,0,0,0,0,0,0,0,1167943,1626,1707,1167,62298,0,3170,0,14025
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame283,1251936,1223600,651,458,0,26,989,17786,0,0,0,3691,0,4336,0,399,0,0,0,0,0,0,0,0,0,0,1223119,651,965,989,17786,0,2984,0,5442
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame285,1251936,1220771,572,718,0,0,919,11951,0,0,0,5649,0,11356,0,0,0,0,0,0,0,0,0,0,0,0,1220358,572,1131,919,11951,0,4622,0,12383
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame289,1251936,1232456,575,329,0,0,1397,10223,861,0,0,3938,0,2157,0,0,0,0,0,0,0,0,0,0,0,0,1232450,575,335,1391,10173,917,3920,0,2175
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame292,1251936,1241248,102,193,0,0,391,4277,0,0,0,3707,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,1241241,102,200,391,4277,0,3694,0,2031
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame4,1251936,1201954,2654,557,0,0,712,43805,446,0,0,290,121,1397,0,0,0,0,0,0,0,0,0,0,0,0,1201928,2653,584,708,43796,459,281,109,1418
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame6,1251936,1224951,1001,1521,0,0,527,14286,894,0,0,1585,8,7163,0,0,0,0,0,0,0,0,0,0,0,0,1224908,1000,1565,526,14212,969,1545,7,7204
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame7,1251936,1208562,1657,860,0,0,394,29334,681,0,0,1779,5585,3084,0,0,0,0,0,0,0,0,0,0,0,0,1208536,1626,917,384,29257,768,1721,5557,3170
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame11,1251936,1211955,2199,1228,0,0,494,31285,0,0,0,1757,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,1211946,2199,1237,494,31285,0,1739,0,3036
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame25,1251936,1187772,817,2237,0,0,829,28805,206,0,0,4020,2,27248,0,0,0,0,0,0,0,0,0,0,0,0,1187755,817,2254,825,28788,227,3978,0,27292
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame26,1251936,1212764,764,963,0,0,1480,23997,175,0,0,3329,11,8453,0,0,0,0,0,0,0,0,0,0,0,0,1212730,763,998,1479,23978,195,3303,3,8487
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame28,1251936,1199077,413,2359,0,0,969,18011,262,0,0,3945,0,26900,0,0,0,0,0,0,0,0,0,0,0,0,1199065,412,2372,967,18001,274,3929,0,26916
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame30,1251936,1202130,937,1771,0,0,1155,30651,0,0,0,3918,0,11374,0,0,0,0,0,0,0,0,0,0,0,0,1201803,937,2098,1155,30651,0,3569,0,11723
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame31,1251936,1226483,280,1477,0,0,450,6645,127,0,0,5055,0,11419,0,0,0,0,0,0,0,0,0,0,0,0,1226427,280,1533,450,6639,133,4946,0,11528
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame38,1251936,1215423,356,426,0,0,1318,27532,0,0,0,1926,0,4955,0,0,0,0,0,0,0,0,0,0,0,0,1215414,356,435,1318,27532,0,1918,0,4963
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame39,1251936,1206612,814,495,0,0,1246,36213,0,0,0,2179,0,4377,0,0,0,0,0,0,0,0,0,0,0,0,1206602,814,505,1246,36213,0,2168,0,4388
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame57,1251936,1232222,120,283,0,7,868,8045,0,0,0,4156,0,5759,0,476,0,0,0,0,0,0,0,0,0,0,1231956,120,556,868,8045,0,3155,0,7236
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame59,1251936,1196899,805,488,0,0,1554,45317,0,0,0,1553,1703,3617,0,0,0,0,0,0,0,0,0,0,0,0,1196762,798,632,1554,45317,0,1340,1598,3935
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame64,1251936,1122246,2080,473,1,3095,208,32812,0,0,0,9798,38788,16211,42,26182,0,0,0,0,0,0,0,0,0,0,1119521,2011,6363,208,32812,0,6068,35787,49166
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame66,1251936,1159647,1075,3195,0,0,458,37628,30,0,0,3805,0,46098,0,0,0,0,0,0,0,0,0,0,0,0,1159433,1075,3409,457,37618,41,3582,0,46321
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame71,1251936,1185897,1376,383,6,324,1093,56908,0,0,0,2939,0,2611,12,387,0,0,0,0,0,0,0,0,0,0,1185143,1376,1467,1093,56908,0,2095,0,3854
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame72,1251936,1189877,1004,354,0,544,1349,41492,0,0,0,7017,0,3980,0,6319,0,0,0,0,0,0,0,0,0,0,1188859,1004,1916,1349,41492,0,5205,0,12111
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame74,1251936,1146789,753,2635,0,421,0,0,0,0,0,14306,27413,52933,0,6686,0,0,0,0,0,0,0,0,0,0,1144333,712,5553,0,0,0,10210,26217,64911
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame75,1251936,1136137,1860,2451,0,0,358,29489,1,0,0,3464,25509,52667,0,0,0,0,0,0,0,0,0,0,0,0,1135951,1848,2649,355,29476,17,3156,24978,53506
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame78,1251936,1203094,680,340,0,0,1625,40726,0,0,0,1229,0,4242,0,0,0,0,0,0,0,0,0,0,0,0,1203082,680,352,1625,40726,0,1205,0,4266
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame85,1251936,1178810,784,216,0,0,2912,65550,2386,0,0,373,0,905,0,0,0,0,0,0,0,0,0,0,0,0,1178742,783,285,2888,65513,2447,324,0,954
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame90,1251936,1172767,1081,143,0,0,2596,73224,77,0,0,773,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,1172757,1081,153,2596,73224,77,756,0,1292
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame91,1251936,1149385,1938,44,0,0,1714,98090,0,0,0,305,0,460,0,0,0,0,0,0,0,0,0,0,0,0,1149382,1938,47,1714,98090,0,302,0,463
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame94,1251936,1198428,391,43,0,0,2077,50997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198420,391,51,2077,50997,0,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame95,1251936,1156949,1600,159,0,0,1596,91304,0,0,0,72,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1156943,1600,165,1596,91304,0,70,0,258
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame96,1251936,1120650,1999,172,0,0,1027,127316,0,0,0,283,0,489,0,0,0,0,0,0,0,0,0,0,0,0,1120646,1999,176,1027,127316,0,277,0,495
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame101,1251936,1225465,309,96,0,0,1334,22617,0,0,0,962,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,1225456,309,105,1334,22616,1,949,0,1166
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame115,1251936,1181994,419,144,0,0,1619,65402,0,0,0,837,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,1181982,419,156,1619,65402,0,812,0,1546
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame116,1251936,1206723,553,288,0,0,1238,34346,0,0,0,2144,0,6644,0,0,0,0,0,0,0,0,0,0,0,0,1206586,553,425,1238,34346,0,1764,0,7024
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame126,1251936,1109858,2782,519,0,0,1032,131823,0,0,0,1019,1041,3862,0,0,0,0,0,0,0,0,0,0,0,0,1109842,2782,535,1032,131823,0,989,1032,3901
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame135,1251936,1230941,118,40,0,0,2214,18107,0,0,0,371,0,145,0,0,0,0,0,0,0,0,0,0,0,0,1230937,118,44,2214,18107,0,367,0,149
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame139,1251936,1184310,931,136,0,0,2036,62432,0,0,0,563,330,1198,0,0,0,0,0,0,0,0,0,0,0,0,1184307,931,139,2036,62432,0,553,330,1208
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame140,1251936,1166567,1511,132,0,0,2181,80035,0,0,0,432,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,1166557,1511,142,2181,80035,0,416,0,1094
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame141,1251936,1195353,739,142,0,0,2204,50446,0,0,0,1219,0,1833,0,0,0,0,0,0,0,0,0,0,0,0,1195344,739,151,2204,50446,0,1195,0,1857
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame148,1251936,1224180,218,116,0,0,1869,22416,0,0,0,1346,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,1224175,218,121,1869,22416,0,1332,0,1805
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame150,1251936,1170531,1046,21,0,0,1676,78471,0,0,0,99,0,92,0,0,0,0,0,0,0,0,0,0,0,0,1170531,1046,21,1676,78471,0,96,0,95
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame168,1251936,1223192,237,120,0,0,1818,23391,1086,0,0,962,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,1223190,237,122,1815,23383,1097,959,0,1133
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame175,1251936,1229048,274,30,0,0,1437,19564,0,0,0,541,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,1229047,274,31,1437,19564,0,533,0,1050
