image_id,n_valid_pixels,total_error_count,within_functional_count,within_functional_error_rate,crop_weed_functional_count,crop_weed_functional_error_rate,vegetation_soil_count,vegetation_soil_error_rate,crop_soil_count,crop_soil_error_rate,weedfunctional_soil_count,weedfunctional_soil_error_rate,cross_functional_count,cross_functional_error_rate,crop_fp_total,crop_fn_total,crop_fp_from_soil,crop_fp_from_weed,crop_fp_from_dicot,crop_fp_from_grass,crop_fn_to_soil,crop_fn_to_weed,crop_fn_to_dicot,crop_fn_to_grass
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame103,1251936,69570,0,0.0,2936,0.002345167804105002,66634,0.05322476548321959,153,0.000122210720036807,66481,0.053102554763182784,69570,0.05556993328732459,1868,1221,73,1795,0,0,80,1141,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame105,1251936,44625,35,2.7956700662014673e-05,1299,0.001037592975998773,43291,0.034579243667407916,2665,0.002128703064693403,40626,0.03245054060271452,44590,0.035616836643406695,1698,2266,1697,1,0,0,968,1298,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame119,1251936,20023,0,0.0,0,0.0,20023,0.015993629067300563,1781,0.001422596682258518,18242,0.014571032385042046,20023,0.015993629067300563,1399,382,1399,0,0,0,382,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame120,1251936,16669,0,0.0,174,0.00013898474043401579,16495,0.013175593640569486,2218,0.0017716560590956727,14277,0.011403937581473813,16669,0.013314578381003502,1080,1312,1080,0,0,0,1138,174,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame123,1251936,20122,0,0.0,26,2.0767834777496612e-05,20096,0.016051938757252766,1151,0.0009193760703422539,18945,0.015132562686910513,20122,0.016072706592030264,667,510,641,26,0,0,510,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame124,1251936,25155,0,0.0,5398,0.00431172200495872,19757,0.015781158142269252,4133,0.003301286966745904,15624,0.01247987117552335,25155,0.020092880147227973,5375,4156,3050,2325,0,0,1083,3073,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame126,1251936,30025,0,0.0,4733,0.003780544692380441,25292,0.02020231066124786,1341,0.0010711410167931906,23951,0.01913116964445467,30025,0.0239828553536283,5638,436,947,4691,0,0,394,42,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame129,1251936,18998,0,0.0,3605,0.002879540168187511,15393,0.012295356951154053,1930,0.0015416123507910947,13463,0.010753744600362958,18998,0.015174897119341564,4770,765,1165,3605,0,0,765,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame134,1251936,44486,0,0.0,5234,0.004180724893285279,39252,0.031353040411011425,1798,0.0014361756511514965,37454,0.02991686475985993,44486,0.03553376530429671,2588,4444,881,1707,0,0,917,3527,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame138,1251936,13193,0,0.0,2440,0.0019489814175804514,10753,0.008589097206246964,3351,0.0026766543976688905,7402,0.005912442808578075,13193,0.010538078623827416,1807,3984,1806,1,0,0,1545,2439,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame142,1251936,14908,27,2.1566597653554176e-05,0,0.0,14881,0.01188639035861258,3148,0.0025145055338292054,11733,0.009371884824783376,14881,0.01188639035861258,2554,594,2554,0,0,0,594,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame145,1251936,68367,0,0.0,13673,0.010921484804335045,54694,0.0436875367430923,1259,0.0010056424609564706,53435,0.04268189428213583,68367,0.05460902154742735,14932,0,1259,13673,0,0,0,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame150,1251936,11271,0,0.0,1679,0.0013411228689006467,9592,0.007661733507144135,1430,0.0011422309127623138,8162,0.0065195025943818215,11271,0.009002856376044782,398,2711,398,0,0,0,1032,1679,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame171,1251936,23514,0,0.0,4016,0.003207831710247169,19498,0.015574278557370345,1474,0.0011773764793088465,18024,0.014396902078061498,23514,0.018782110267617513,2477,3013,572,1905,0,0,902,2111,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame175,1251936,44097,0,0.0,18286,0.01460617795158858,25811,0.020616868593921735,963,0.0007692086496434322,24848,0.0198476599442783,44097,0.03522304654551031,18151,1098,632,17519,0,0,331,767,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame254,1251936,9841,0,0.0,3172,0.002533675842854587,6669,0.005326949620427881,646,0.0005160008179331851,6023,0.004810948802494696,9841,0.007860625463282468,3285,533,133,3152,0,0,513,20,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame257,1251936,6607,0,0.0,1798,0.0014361756511514965,4809,0.003841250670960816,979,0.0007819888556603533,3830,0.0030592618153004627,6607,0.0052774263221123125,2073,704,275,1798,0,0,704,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame263,1251936,8732,33,2.635917490989955e-05,0,0.0,8699,0.006948438258824732,1498,0.001196546788334228,7201,0.0057518914704905045,8699,0.006948438258824732,740,758,740,0,0,0,758,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame279,1251936,7704,0,0.0,0,0.0,7704,0.006153669197147458,2793,0.0022309447128287707,4911,0.003922724484318687,7704,0.006153669197147458,1626,1167,1626,0,0,0,1167,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame283,1251936,6214,399,0.00031870638754696726,0,0.0,5815,0.004644806124274723,1640,0.0013099711167344017,4175,0.0033348350075403216,5815,0.004644806124274723,651,989,651,0,0,0,989,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame285,1251936,7858,0,0.0,0,0.0,7858,0.006276678680060322,1491,0.001190955448201825,6367,0.005085723231858497,7858,0.006276678680060322,572,919,572,0,0,0,919,0,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame289,1251936,7100,0,0.0,861,0.0006877348362855609,6239,0.004983481583723129,1972,0.0015751603915855124,4267,0.003408321192137617,7100,0.005671216420008691,575,2258,575,0,0,0,1397,861,0,0
2016-05-23__bonirob_2016-05-23-10-52-28_3_frame292,1251936,4393,0,0.0,0,0.0,4393,0.00350896531452087,493,0.0003937900978963781,3900,0.003115175216624492,4393,0.00350896531452087,102,391,102,0,0,0,391,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame4,1251936,4780,0,0.0,567,0.0004528985507246377,4213,0.0033651879968305087,3366,0.002688635840809754,847,0.0006765521560207551,4780,0.0038180865475551467,2775,1158,2654,121,0,0,712,446,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame6,1251936,5536,0,0.0,902,0.0007204841142039209,4634,0.0037014671676507426,1528,0.0012205096746159547,3106,0.0024809574930347877,5536,0.004421951281854663,1009,1421,1001,8,0,0,527,894,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame7,1251936,10956,0,0.0,6266,0.005005048181376683,4690,0.003746197888709966,2051,0.0016382626587940598,2639,0.002107935229915906,10956,0.008751246070086649,7242,1075,1657,5585,0,0,394,681,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame11,1251936,5678,0,0.0,0,0.0,5678,0.0045353756102548375,2693,0.0021510684252230147,2985,0.0023843071850318228,5678,0.0045353756102548375,2199,494,2199,0,0,0,494,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame25,1251936,8111,0,0.0,208,0.0001661426782199729,7903,0.0063126230094829126,1646,0.001314763693990747,6257,0.004997859315492166,8111,0.006478765687702886,819,1035,817,2,0,0,829,206,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame26,1251936,6722,0,0.0,186,0.00014856989494670654,6536,0.005220714157912225,2244,0.0017924238938731693,4292,0.0034282902640390563,6722,0.005369284052858932,775,1655,764,11,0,0,1480,175,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame28,1251936,7948,0,0.0,262,0.00020927587352708127,7686,0.006139291465378422,1382,0.0011038902947115507,6304,0.005035401170666871,7948,0.006348567338905503,413,1231,413,0,0,0,969,262,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame30,1251936,7781,0,0.0,0,0.0,7781,0.00621517393860389,2092,0.00167101193671242,5689,0.0045441620018914705,7781,0.00621517393860389,937,1155,937,0,0,0,1155,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame31,1251936,7389,0,0.0,127,0.00010144288525931038,7262,0.005800616005930016,730,0.0005830968995220203,6532,0.005217519106407996,7389,0.005902058891189326,280,577,280,0,0,0,450,127,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame38,1251936,4026,0,0.0,0,0.0,4026,0.0032158193390077446,1674,0.0013371290545203588,2352,0.001878690284487386,4026,0.0032158193390077446,356,1318,356,0,0,0,1318,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame39,1251936,4734,0,0.0,0,0.0,4734,0.0037813434552564987,2060,0.0016454515246785777,2674,0.0021358919305779207,4734,0.0037813434552564987,814,1246,814,0,0,0,1246,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame57,1251936,5910,476,0.0003802111290033995,0,0.0,5434,0.004340477468496792,988,0.0007891777215448713,4446,0.003551299746951921,5434,0.004340477468496792,120,868,120,0,0,0,868,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame59,1251936,6103,0,0.0,1703,0.0013602931779260281,4400,0.003514556654653273,2359,0.0018842816246197889,2041,0.0016302750300334842,6103,0.004874849832579301,2508,1554,805,1703,0,0,1554,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame64,1251936,80667,26224,0.020946757661733508,38788,0.030982414436520715,15655,0.012504632824681134,2288,0.001827569460419702,13367,0.010677063364261432,54443,0.04348704726120185,40868,208,2080,38788,0,0,208,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame66,1251936,8563,0,0.0,30,2.396288628172686e-05,8533,0.006815843621399177,1533,0.0012245034889962426,7000,0.005591340132402934,8563,0.006839806507680904,1075,488,1075,0,0,0,458,30,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame71,1251936,6520,399,0.00031870638754696726,0,0.0,6121,0.0048892275643483375,2469,0.0019721455409861207,3652,0.0029170820233622168,6121,0.0048892275643483375,1376,1093,1376,0,0,0,1093,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame72,1251936,16587,6319,0.005047382613807734,0,0.0,10268,0.008201697211359047,2353,0.0018794890473634435,7915,0.006322208163995604,10268,0.008201697211359047,1004,1349,1004,0,0,0,1349,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame74,1251936,52214,6686,0.00534052858932086,27413,0.02189648672136595,18115,0.014469589499782736,753,0.0006014684456713442,17362,0.013868121054111393,45528,0.03636607622114869,28166,0,753,27413,0,0,0,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame75,1251936,33643,0,0.0,25510,0.020376440968228406,8133,0.006496338470976152,2218,0.0017716560590956727,5915,0.004724682411880479,33643,0.02687277943920456,27369,359,1860,25509,0,0,358,1,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame78,1251936,3874,0,0.0,0,0.0,3874,0.0030944073818469954,2305,0.0018411484293126806,1569,0.0012532589525343148,3874,0.0030944073818469954,680,1625,680,0,0,0,1625,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame85,1251936,6671,0,0.0,2386,0.001905848222273343,4285,0.0034226989239066535,3696,0.0029522275899087494,589,0.00047047133399790407,6671,0.005328547146179996,784,5298,784,0,0,0,2912,2386,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame90,1251936,4670,0,0.0,77,6.150474145643228e-05,4593,0.0036687178897323825,3677,0.0029370510952636555,916,0.0007316667944687269,4670,0.003730222631188815,1081,2673,1081,0,0,0,2596,77,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame91,1251936,4001,0,0.0,0,0.0,4001,0.003195850267106306,3652,0.0029170820233622168,349,0.00027876824374408913,4001,0.003195850267106306,1938,1714,1938,0,0,0,1714,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame94,1251936,2511,0,0.0,0,0.0,2511,0.0020056935817805385,2468,0.001971346778110063,43,3.4346803670475166e-05,2511,0.0020056935817805385,391,2077,391,0,0,0,2077,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame95,1251936,3427,0,0.0,0,0.0,3427,0.002737360376249265,3196,0.0025528461518799683,231,0.00018451422436929684,3427,0.002737360376249265,1600,1596,1600,0,0,0,1596,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame96,1251936,3481,0,0.0,0,0.0,3481,0.0027804935715563736,3026,0.002417056462950183,455,0.00036343710860619076,3481,0.0027804935715563736,1999,1027,1999,0,0,0,1027,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame101,1251936,2701,0,0.0,0,0.0,2701,0.002157458528231475,1643,0.0013123674053625745,1058,0.0008450911228689007,2701,0.002157458528231475,309,1334,309,0,0,0,1334,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame115,1251936,3019,0,0.0,0,0.0,3019,0.0024114651228177796,2038,0.0016278787414053114,981,0.0007835863814124684,3019,0.0024114651228177796,419,1619,419,0,0,0,1619,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame116,1251936,4223,0,0.0,0,0.0,4223,0.0033731756255910845,1791,0.0014305843110190937,2432,0.0019425913145719909,4223,0.0033731756255910845,553,1238,553,0,0,0,1238,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame126,1251936,6393,0,0.0,1041,0.0008315121539759221,5352,0.004274978912660072,3814,0.0030464816092835418,1538,0.0012284973033765303,6393,0.005106491066635994,3823,1032,2782,1041,0,0,1032,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame135,1251936,2743,0,0.0,0,0.0,2743,0.0021910065690258925,2332,0.0018627150269662346,411,0.000328291542059658,2743,0.0021910065690258925,118,2214,118,0,0,0,2214,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame139,1251936,3996,0,0.0,330,0.0002635917490989955,3666,0.0029282647036270224,2967,0.0023699294532627865,699,0.0005583352503642358,3996,0.003191856452726018,1261,2036,931,330,0,0,2036,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame140,1251936,4256,0,0.0,0,0.0,4256,0.003399534800500984,3692,0.002949032538404519,564,0.000450502262096465,4256,0.003399534800500984,1511,2181,1511,0,0,0,2181,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame141,1251936,4304,0,0.0,0,0.0,4304,0.003437875418551747,2943,0.002350759144237405,1361,0.001087116274314342,4304,0.003437875418551747,739,2204,739,0,0,0,2204,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame148,1251936,3549,0,0.0,0,0.0,3549,0.0028348094471282877,2087,0.001667018122332132,1462,0.0011677913247961557,3549,0.0028348094471282877,218,1869,218,0,0,0,1869,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame150,1251936,2842,0,0.0,0,0.0,2842,0.0022700840937555913,2722,0.002174232548628684,120,9.585154512690744e-05,2842,0.0022700840937555913,1046,1676,1046,0,0,0,1676,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame168,1251936,4223,0,0.0,1086,0.0008674564833985124,3137,0.002505719142192572,2055,0.00164145771029829,1082,0.0008642614318942821,4223,0.0033731756255910845,237,2904,237,0,0,0,1818,1086,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame175,1251936,2282,0,0.0,0,0.0,2282,0.0018227768831633566,1711,0.0013666832809344886,571,0.00045609360222886793,2282,0.0018227768831633566,274,1437,274,0,0,0,1437,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame179,1251936,3057,0,0.0,0,0.0,3057,0.002441818112107967,1582,0.0012636428699230632,1475,0.001178175242184904,3057,0.002441818112107967,252,1330,252,0,0,0,1330,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame183,1251936,3827,0,0.0,36,2.8755463538072233e-05,3791,0.0030281100631342176,2268,0.0018115942028985507,1523,0.001216515860235667,3827,0.00305686552667229,638,1666,602,36,0,0,1666,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame189,1251936,4868,0,0.0,0,0.0,4868,0.003888377680648212,2132,0.0017029624517547223,2736,0.0021854152288934897,4868,0.003888377680648212,499,1633,499,0,0,0,1633,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame198,1251936,3059,0,0.0,132,0.0001054366996395982,2927,0.002337978938220484,1941,0.001550398742427728,986,0.0007875801957927562,3059,0.0024434156378600825,261,1812,129,132,0,0,1812,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame203,1251936,2947,0,0.0,0,0.0,2947,0.0023539541957416353,2300,0.0018371546149323927,647,0.0005167995808092427,2947,0.0023539541957416353,379,1921,379,0,0,0,1921,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame211,1251936,2995,0,0.0,0,0.0,2995,0.002392294813792398,2570,0.0020528205914679344,425,0.0003394742223244639,2995,0.002392294813792398,408,2162,408,0,0,0,2162,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame218,1251936,5782,0,0.0,1786,0.0014265904966388058,3996,0.003191856452726018,2928,0.0023387777010965417,1068,0.0008530787516294763,5782,0.004618446949364824,545,4169,545,0,0,0,2383,1786,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame220,1251936,3712,0,0.0,0,0.0,3712,0.0029650077959256704,1440,0.0011502185415228894,2272,0.001814789254402781,3712,0.0029650077959256704,134,1306,134,0,0,0,1306,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame225,1251936,3287,0,0.0,0,0.0,3287,0.0026255335736012062,2738,0.002187012754645605,549,0.00043852081895560154,3287,0.0026255335736012062,508,2230,508,0,0,0,2230,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame231,1251936,4066,0,0.0,0,0.0,4066,0.0032477698540500474,3051,0.002437025534851622,1015,0.0008107443191984255,4066,0.0032477698540500474,1646,1405,1646,0,0,0,1405,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame248,1251936,4252,0,0.0,57,4.552948393528104e-05,4195,0.003350810265061473,3640,0.002907496868849526,555,0.00044331339621194696,4252,0.003396339748996754,1911,1786,1911,0,0,0,1729,57,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame253,1251936,5751,0,0.0,14,1.1182680264805868e-05,5737,0.004582502619942233,4525,0.0036144020141604684,1212,0.0009681006057817652,5751,0.004593685300207039,2670,1869,2656,14,0,0,1869,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame254,1251936,4154,0,0.0,0,0.0,4154,0.0033180609871431128,3235,0.002583997904046213,919,0.0007340630830968996,4154,0.0033180609871431128,1661,1574,1661,0,0,0,1574,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame259,1251936,4768,0,0.0,0,0.0,4768,0.003808501393042456,3580,0.002859571096286072,1188,0.0009489302967563837,4768,0.003808501393042456,2462,1118,2462,0,0,0,1118,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame264,1251936,3107,0,0.0,0,0.0,3107,0.0024817562559108454,2649,0.002115922858676482,458,0.00036583339723436344,3107,0.0024817562559108454,772,1877,772,0,0,0,1877,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame270,1251936,3761,0,0.0,737,0.0005886882396544232,3024,0.0024154589371980675,1690,0.00134990926053728,1334,0.0010655496766607878,3761,0.003004147176852491,75,2352,75,0,0,0,1615,737,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame273,1251936,4248,0,0.0,1140,0.0009105896787056207,3108,0.002482555018786903,2473,0.001975340592490351,635,0.0005072144262965519,4248,0.0033931446974925237,1431,2182,1431,0,0,0,1042,1140,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame278,1251936,2894,0,0.0,0,0.0,2894,0.0023116197633105844,1765,0.001409816476241597,1129,0.0009018032870689876,2894,0.0023116197633105844,536,1229,536,0,0,0,1229,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame279,1251936,3865,268,0.00021406845078342663,330,0.0002635917490989955,3267,0.002609558316080055,1897,0.0015152531758811953,1370,0.00109430514019886,3597,0.0028731500651790506,931,1296,601,330,0,0,1296,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame283,1251936,3555,0,0.0,0,0.0,3555,0.002839602024384633,2881,0.002301235845921836,674,0.0005383661784627968,3555,0.002839602024384633,386,2495,386,0,0,0,2495,0,0,0
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame303,1251936,2339,0,0.0,0,0.0,2339,0.0018683063670986376,1830,0.0014617360631853386,509,0.0004065703039132991,2339,0.0018683063670986376,192,1638,192,0,0,0,1638,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame9,1251936,2624,0,0.0,0,0.0,2624,0.002095953786775043,2179,0.0017405043069294278,445,0.0003554494798456151,2624,0.002095953786775043,231,1948,231,0,0,0,1948,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame15,1251936,2239,0,0.0,0,0.0,2239,0.0017884300794928814,1564,0.0012492651381540271,675,0.0005391649413388544,2239,0.0017884300794928814,91,1473,91,0,0,0,1473,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame20,1251936,1765,0,0.0,42,3.3548040794417606e-05,1723,0.0013762684354471793,679,0.0005423599928430846,1044,0.0008339084426040948,1765,0.001409816476241597,68,653,26,42,0,0,653,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame29,1251936,2704,0,0.0,0,0.0,2704,0.0021598548168596477,1989,0.0015887393604784908,715,0.0005711154563811569,2704,0.0021598548168596477,375,1614,375,0,0,0,1614,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame30,1251936,2822,0,0.0,0,0.0,2822,0.00225410883623444,2630,0.002100746364031388,192,0.0001533624722030519,2822,0.00225410883623444,458,2172,458,0,0,0,2172,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame31,1251936,2258,0,0.0,0,0.0,2258,0.0018036065741379751,2094,0.001672609462464535,164,0.00013099711167344018,2258,0.0018036065741379751,249,1845,249,0,0,0,1845,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame34,1251936,3876,0,0.0,0,0.0,3876,0.0030960049075991103,3753,0.0029977570738440305,123,9.824783375508014e-05,3876,0.0030960049075991103,2836,917,2836,0,0,0,917,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame37,1251936,2967,0,0.0,2,1.597525752115124e-06,2965,0.0023683319275106716,2650,0.0021167216215525393,315,0.000251610305958132,2967,0.0023699294532627865,413,2239,413,0,0,0,2237,2,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame60,1251936,1981,0,0.0,0,0.0,1981,0.0015823492574700304,1981,0.0015823492574700304,0,0.0,1981,0.0015823492574700304,322,1659,322,0,0,0,1659,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame62,1251936,2629,0,0.0,0,0.0,2629,0.002099947601155331,2422,0.0019346036858114153,207,0.00016534391534391533,2629,0.002099947601155331,543,1879,543,0,0,0,1879,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame69,1251936,3443,0,0.0,0,0.0,3443,0.002750140582266186,3140,0.002508115430820745,303,0.0002420251514454413,3443,0.002750140582266186,444,2696,444,0,0,0,2696,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame80,1251936,4560,303,0.0002420251514454413,311,0.0002484152544539018,3946,0.0031519183089231398,2050,0.0016374638959180021,1896,0.0015144544130051376,4257,0.003400333563377042,755,1606,444,311,0,0,1606,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame84,1251936,2378,0,0.0,0,0.0,2378,0.0018994581192648826,1985,0.0015855443089742606,393,0.0003139138102906219,2378,0.0018994581192648826,502,1483,502,0,0,0,1483,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame89,1251936,2414,0,0.0,0,0.0,2414,0.0019282135828029548,1577,0.0012596490555427753,837,0.0006685645272601794,2414,0.0019282135828029548,122,1455,122,0,0,0,1455,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame90,1251936,3023,0,0.0,0,0.0,3023,0.0024146601743220103,2214,0.0017684610075914423,809,0.0006461991667305677,3023,0.0024146601743220103,295,1919,295,0,0,0,1919,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame93,1251936,2364,0,0.0,0,0.0,2364,0.0018882754390000768,1961,0.0015663739999488792,403,0.0003219014390511975,2364,0.0018882754390000768,201,1760,201,0,0,0,1760,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame105,1251936,2950,0,0.0,0,0.0,2950,0.002356350484369808,2146,0.0017141451320195282,804,0.0006422053523502799,2950,0.002356350484369808,229,1917,229,0,0,0,1917,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame108,1251936,1726,0,0.0,0,0.0,1726,0.0013786647240753521,1228,0.0009808808117986862,498,0.0003977839122766659,1726,0.0013786647240753521,76,1152,76,0,0,0,1152,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame112,1251936,3094,0,0.0,0,0.0,3094,0.002471372338522097,2328,0.0018595199754620044,766,0.0006118523630600925,3094,0.002471372338522097,355,1973,355,0,0,0,1973,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame116,1251936,2841,0,0.0,0,0.0,2841,0.0022692853308795336,2116,0.0016901822457378013,725,0.0005791030851417325,2841,0.0022692853308795336,534,1582,534,0,0,0,1582,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame117,1251936,2729,0,0.0,0,0.0,2729,0.002179823888761087,2307,0.0018427459550647957,422,0.0003370779336962912,2729,0.002179823888761087,174,2133,174,0,0,0,2133,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame131,1251936,4252,0,0.0,220,0.00017572783273266365,4032,0.00322061191626409,3542,0.002829218106995885,490,0.0003913938092682054,4252,0.003396339748996754,1082,2680,1082,0,0,0,2460,220,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame144,1251936,2834,0,0.0,0,0.0,2834,0.002263693990747131,1787,0.0014273892595148634,1047,0.0008363047312322675,2834,0.002263693990747131,194,1593,194,0,0,0,1593,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame149,1251936,4360,0,0.0,1211,0.0009673018429057076,3149,0.0025153042967052627,732,0.0005846944252741354,2417,0.0019306098714311276,4360,0.0034826061396109704,1279,664,68,1211,0,0,664,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame155,1251936,3079,0,0.0,0,0.0,3079,0.0024593908953812337,2476,0.0019777368811185235,603,0.0004816540142627099,3079,0.0024593908953812337,364,2112,364,0,0,0,2112,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame164,1251936,1922,0,0.0,17,1.3578968892978554e-05,1905,0.0015216432788896558,970,0.0007747999897758351,935,0.0007468432891138205,1922,0.0015352222477826342,168,819,151,17,0,0,819,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame169,1251936,2961,0,0.0,0,0.0,2961,0.0023651368760064413,1725,0.0013778659611992945,1236,0.0009872709148071466,2961,0.0023651368760064413,319,1406,319,0,0,0,1406,0,0,0
